tns_name,previous_name,repeater_name,ra,ra_err,ra_notes,dec,dec_err,dec_notes,gl,gb,exp_up,exp_up_err,exp_up_notes,exp_low,exp_low_err,exp_low_notes,bonsai_snr,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,snr_fitb,dm_fitb,dm_fitb_err,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,scat_time_err,flux,flux_err,flux_notes,fluence,fluence_err,fluence_notes,sub_num,mjd_400,mjd_400_err,mjd_inf,mjd_inf_err,width_fitb,width_fitb_err,sp_idx,sp_idx_err,sp_run,sp_run_err,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,excluded_flag,subw_upper_flag,scat_upper_flag,spec_z,spec_z_flag,E_obs,E_obs_error,subb_flag,subb_p_flag,common_p_flag,delta_nuo_FRB,z_DM,z_DM_error_p,z_DM_error_m,E_obs_400,E_obs_400_error_p,E_obs_400_error_m,logsubw_int_rest,logsubw_int_rest_error_p,logsubw_int_rest_error_m,z,z_error_p,z_error_m,logE_rest_400,logE_rest_400_error_p,logE_rest_400_error_m,logrhoA,logrhoA_error_p,logrhoA_error_m,logrhoB,logrhoB_error_p,logrhoB_error_m,weight_DM,weight_DM_error_p,weight_DM_error_m,weight_scat,weight_scat_error_p,weight_scat_error_m,weight_w_int,weight_w_int_error_p,weight_w_int_error_m,weight_fluence,weight_fluence_error_p,weight_fluence_error_m,weight,weight_error_p,weight_error_m,weighted_logrhoA,weighted_logrhoA_error_p,weighted_logrhoA_error_m,weighted_logrhoB,weighted_logrhoB_error_p,weighted_logrhoB_error_m
FRB20180907C,-9999,-9999,41.7,0.2,-9999,77.1,0.3,-9999,129.37,15.66,50.0,30,-9999,60.0,20.0,-9999,11.3,638.9,9.1,2.0,17.3,4.0,17.1,638.2,0.003,546.8,522.9,0.00197,0.0008,0.0002,1.1,0.5,-9999,1.5,0.7,-9999,0,58368.491781235,5e-09,58368.491589862,5e-09,0.00027,-9999,3.0,2.0,-2.0,2.0,800.2,400.2,670.0,340394.587,347161,0.442,0,1,0,-9999.0,0,600000000.0,280000000.0,0,1,1,400.00000000000006,0.553370278996538,0.17249813947309867,0.16790527801868554,386554319.32947844,194237307.29450566,183483339.27233252,-0.6772763351629512,0.2528167564383075,0.42245181429190537,0.553370278996538,0.17249813947309867,0.16790527801868554,39.47195303907114,0.28027407884775357,0.398698482214094,1.901082922470342,0.6393136541476867,0.4493067660719705,1.8956902013900687,0.5525633279399886,0.5001241817075535,,,,,,,,,,,,,,,,,,,,,
FRB20180907E,-9999,-9999,167.9,0.2,-9999,47.1,0.2,-9999,160.75,62.04,17.0,9.0,-9999,-9999,-9999,-9999,12.2,381.7,0,3.6,0,8.5,20.3,383.4,0.1,352.9,363.3,0.0118,0.0034,0.0008,0.7,0.5,-9999,7.0,4.0,-9999,0,58368.83417969,2e-08,58368.83406473,5e-08,0.0042,0.0009,-7.0,2.0,-3.0,5.0,536.3,400.2,400.2,597440.649,598265,0.52,0,0,0,-9999.0,0,2800000000.0,1600000000.0,0,1,1,136.09999999999997,0.37749203182368357,0.13661333154993432,0.13664956274107726,2797287413.9180098,1600479419.5480118,1632385131.4513938,0.4855203076312229,0.09413112739311913,0.11034999112180799,0.37749203182368357,0.13661333154993432,0.13664956274107726,39.98437243351039,0.37165381588881985,0.5356014148449262,1.8665667225828229,0.4176867305523084,0.4568151646536507,1.7734983136719684,0.4474211707523832,0.22757725051524602,0.005622689655259751,3.6119915380857143e-07,3.635821981389886e-07,0.008307624413823187,0.0014885674799811667,0.0012902348750498413,0.007935141452839826,0.0007929098243580087,0.0008008156872157174,0.005123935252343104,0.004504169959406143,0.0010114883705603591,3.9943034481754767,3.50683824684913,1.0918993772944836,2.473567894524682,0.5617561444619783,0.484381074340265,2.4015031236874425,0.6297098473155289,0.3111272106576064
FRB20180908B,180908.J1232+74,FRB20180908B,188.2,0.3,-9999,74.2,0.3,-9999,124.66,42.88,40.0,20.0,-9999,20.0,20.0,-9999,11.3,197.3,42.2,6.6,81.3,11.9,30.2,195.239,0.006,157.0,164.6,0.00786,0.0021,-9999,1.2,0.5,-9999,5.0,2.0,-9999,0,58369.884074803,4e-09,58369.884016257,4e-09,0.00188,9e-05,54.0,6.0,-72.0,7.0,698.5,488.3,584.1,315464.399,312506,0.498,0,0,1,-9999.0,0,2000000000.0,800000000.0,0,1,1,210.2,0.14885147892541656,0.07514344053978286,0.07314426874180432,2012868449.9612684,783028137.1343923,808813931.3072181,0.2132977755772112,0.03491552353015598,0.034572714063000526,0.14885147892541656,0.07514344053978286,0.07314426874180432,38.996335508038165,0.4282964337389217,0.6399405241628173,2.715446887098616,0.6689556884907786,0.4516591080917576,2.703404423390349,0.6708222373768242,0.46773856684666537,0.007336803143853351,1.3105674030437596e-07,1.3094553819935236e-07,0.004841180074475428,0.0,0.0,0.005813464742225095,8.825784912127373e-05,9.010109591397028e-05,0.006614075657582588,0.004642717632670696,0.001400581111689656,2.777150963399598,1.9408839723185882,0.588601329291911,3.2144479883384776,0.8018053304559887,0.5124534980255535,3.193233230818477,0.8054329124464932,0.5146143918330983
FRB20180909A,-9999,-9999,123.6,0.2,-9999,56.8,0.2,-9999,160.94,33.67,20.0,10.0,-9999,-9999,-9999,-9999,11,407.6,0,1.2,0,2.3,13.9,408.65,0.08,358.8,364.5,0.01966,0.0082,-9999,0.3,0.2,-9999,1.0,0.4,-9999,0,58370.70598115,2e-08,58370.70585861,3e-08,0.0063,0.0009,0.0,1.0,-1.0,2.0,800.2,400.2,400.2,256401.455,256250,0.441,0,0,1,-9999.0,0,400000000.0,160000000.0,0,1,1,400.00000000000006,0.37860830639519444,0.13877977393594326,0.14223772828665687,292467264.92060107,122892823.73879021,120264992.89625207,0.6614234791454581,0.07209039956898844,0.0765036220693125,0.37860830639519444,0.13877977393594326,0.14223772828665687,39.006227770835835,0.3020370552781415,0.4383244947615381,2.340731533568613,0.631661550691188,0.6645007724512302,2.306486670887222,0.5171022274654975,0.5669801044185137,,,,,,,,,,,,,,,,,,,,,
FRB20180910A,-9999,-9999,352.8,0.2,-9999,88.2,0.2,-9999,122.25,25.45,400.0,100.0,-9999,400.0,100.0,-9999,36.6,684.2,2.8,2.2,5.7,4.2,50.4,684.408,0.001,626.3,627.7,0.00098,0.00024,3e-05,7.0,3.0,-9999,6.0,3.0,-9999,0,58371.337577181,2e-09,58371.337371951,3e-09,0.0002,3e-05,0.0,0.5,-0.5,0.6,800.2,400.2,417.6,149900.203,147737,0.525,0,0,0,-9999.0,0,2400000000.0,1200000000.0,0,1,1,400.00000000000006,0.6683841177380068,0.18305286032911516,0.18902264685497666,1434465584.1727836,757253025.2266562,715093915.21669,-0.920793318294848,0.08046191243664236,0.0830834760612933,0.6683841177380068,0.18305286032911516,0.18902264685497666,40.21489103084383,0.26581954901800486,0.3767823062577875,1.1760298235996114,0.2656409718461492,0.4597952186670772,0.919449063432526,0.606851549131732,0.1610579541753001,0.005131371646639144,5.523802590267608e-10,5.661398272857505e-10,0.0035173991270403262,6.243763177097206e-05,6.38314957460887e-05,0.003591431977643528,7.580042394929054e-05,8.544270391147236e-05,0.005743178717258745,0.004663597860275924,0.0012150314902528185,0.7548770028688739,0.6221364048678993,0.16057397225198516,1.0098941989924126,0.5781418860897842,0.46412286275239645,0.8345421521952588,0.7135811149847701,0.2809277269996441
FRB20180911C,-9999,FRB20180814A,65.5,0.2,-9999,73.6,0.3,-9999,136.46,16.58,40.0,20.0,-9999,44.0,8.0,-9999,10.5,190.9,2.3,2.5,7.2,7.2,23.3,189.8,0.2,102.0,81.5,0.00688,0.0039,-9999,1.0,0.5,-9999,6.0,2.0,-9999,0,58372.54116263,3e-08,58372.5411057,6e-08,0.0032,0.0003,70.0,10.0,-90.0,10.0,701.3,511.7,599.0,532091.517,527130,0.436,1,0,1,-9999.0,0,2400000000.0,800000000.0,0,1,1,189.59999999999997,0.06290683987802206,0.05562237232432428,0.040903815913572006,2385645802.704663,776235508.5609088,805871368.7021298,0.4763322965342476,0.04321871784650211,0.04663990385387656,0.06290683987802206,0.05562237232432428,0.040903815913572006,38.32126291057418,0.5915542800861289,0.9446102474660165,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20180911A,-9999,-9999,99.6,0.2,-9999,84.62,0.07,-9999,128.95,26.69,110.0,70.0,-9999,110.0,60,-9999,17.5,221.6,2.2,1.2,5.0,2.6,26.8,221.25,0.01,164.7,166.7,0.00197,0.00094,-9999,2.0,1.0,-9999,3.0,2.0,-9999,0,58372.6252476504,9e-10,58372.625181304,4e-09,0.00083,5e-05,-6.0,1.0,0.0,2.0,599.9,400.2,400.2,163691.915,162026,0.479,1,0,1,-9999.0,0,1200000000.0,800000000.0,0,1,1,199.7,0.1523686503377744,0.07642596516368477,0.07457767239846881,1192821135.642683,810228048.9288049,797140806.676151,-0.14223967335384868,0.038432379486256774,0.03869231781468305,0.1523686503377744,0.07642596516368477,0.07457767239846881,38.7870540167649,0.4798018818056704,0.7231509206636559,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20180915A,-9999,-9999,280.6,0.2,-9999,17.9,0.3,-9999,48.01,10.04,13.0,7.0,-9999,-9999,-9999,-9999,13.4,370.4,0,7.9,0,15.4,16.3,371.03,0.01,199.1,224.9,0.00492,0.0009,0.0003,2.0,1.0,-9999,6.0,3.0,-9999,0,58376.127609445,4e-09,58376.127498187,5e-09,0.0008,0.0001,7.0,2.0,-9.0,3.0,800.2,400.2,571.9,272951.369,272377,0.562,0,0,0,-9999.0,0,2400000000.0,1200000000.0,0,1,1,400.00000000000006,0.22174147568787694,0.10304128101973598,0.10109713448594013,1953103398.911667,1004768116.349819,988714792.0981324,-0.18451975124390252,0.06383059705260317,0.0653600409244059,0.22174147568787694,0.10304128101973598,0.10109713448594013,39.341999124998985,0.38806123471019305,0.6161286319941155,2.202856354945477,0.6535077984712236,0.24152941520907345,2.182083906039998,0.6779666656409056,0.42373553811142806,0.005669832366651936,4.017020432938401e-08,4.002205426874664e-08,0.004624183979086468,0.0004340015769150731,0.00046636176216698696,0.00462184889911266,0.00012879093123796865,0.00013640599162283585,0.005752076993912789,0.004795856816598023,0.001229385762442124,1.4226828826951592,1.2160981212131257,0.3331649360691999,2.394320197209291,0.8697414102368359,0.35489552063247976,2.385342610660836,0.8828776184621292,0.4847449560491919
FRB20180915B,-9999,-9999,225.2,0.2,-9999,25.0,0.2,-9999,36.17,60.93,13.0,8.0,-9999,-9999,-9999,-9999,12.5,176.3,0,2.4,0,4.2,36.1,177.13,0.02,154.7,154.1,0.00492,0.000111,8e-06,1.0,0.4,-9999,4.0,1.0,-9999,0,58376.975384589,2e-09,58376.975331475,6e-09,0.00169,7e-05,-9.0,1.0,3.0,3.0,527.4,400.2,400.2,278172.462,276025,0.557,0,0,0,-9999.0,0,1600000000.0,400000000.0,0,1,1,127.19999999999999,0.13820181310205348,0.07411051510749395,0.07211772757852077,1604962709.8345425,404198389.9457848,400857029.81395507,0.1714401565350765,0.03224991965693891,0.033148375811034664,0.13820181310205348,0.07411051510749395,0.07211772757852077,38.864987878171185,0.40785496491928086,0.6620364882998828,2.749886529878029,0.7366634588165906,0.47186693621979936,2.742472682423347,0.7023711203437077,0.49410032730697795,0.007789561029446437,5.712071658705462e-07,5.765079452312098e-07,0.0032126512557384733,2.0898461483116263e-05,2.1733753818737605e-05,0.005624510940655277,6.894538076977621e-05,7.069998247501232e-05,0.008175553688110458,0.003250108952774917,0.0015378725762563864,2.3441758275449462,0.921510930545378,0.4453384092169446,3.144986625446482,0.7863853378067143,0.5124049218934963,3.14902397594563,0.7457072102293454,0.5386396574605476
FRB20180916A,-9999,-9999,349.0,0.2,-9999,80.33,0.06,-9999,118.82,18.23,70.0,40.0,-9999,80.0,30.0,-9999,21.4,296.0,7.6,2.9,15.2,5.9,32.5,296.028,0.002,217.6,206.0,0.00098,0.00019,2e-05,2.0,1.0,-9999,4.0,2.0,-9999,0,58377.31473946,2e-09,58377.314650692,2e-09,0.00010,-9999,2.4,0.7,-8.0,1.0,793.2,400.2,464.7,141368.791,138009,0.557,0,1,0,-9999.0,0,1600000000.0,800000000.0,0,1,1,393.00000000000006,0.19746317358399046,0.08848507459942534,0.08746462730170773,1356447442.2870133,702385747.1177361,662183090.6583482,-1.0000335552185016,0.24935729305572385,0.42061755255056643,0.19746317358399046,0.08848507459942534,0.08746462730170773,39.08313812321025,0.38022684280099384,0.5918564548195704,2.3425704380953722,0.6923863513071393,0.3801408559172643,2.3102897795194015,0.7089726633755769,0.5006475888042494,0.006072042117012045,1.4231792736673211e-08,1.4370780634573709e-08,0.0034071170846304687,4.496639512307525e-05,4.805726287849774e-05,0.003046079189886219,0.0,0.0,0.0081006611097414,0.010438961187920754,0.002349597032072588,1.0351698496959674,1.3552271561991773,0.2999860763864905,2.4295568172491766,0.9994460505767955,0.5480770904934149,2.4179097629484736,1.0294243627124313,0.6405804126559804
FRB20180916B,180916.J0158+65,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,18.7,347.8,0,5.7,0,9.7,36.7,349.349,0.006,150.4,24.5,0.00393,0.0011,0.0002,1.8,0.7,-9999,6.0,2.0,-9999,0,58377.427312842,2e-09,58377.427208085,3e-09,0.00077,7e-05,58.0,6.0,-71.0,6.0,723.3,504.1,603.9,273337.62,271161,0.564,0,0,0,0.0337,1,2400000000.0,800000000.0,0,1,1,219.19999999999993,0.03500724420644763,0.039703839695312326,0.02494885759637993,2406862430.694324,796006520.414607,777540464.3096766,-0.12861104943028612,0.03813863559806055,0.04076933484558812,0.0337,0.0002,0.0002,37.814355058679766,0.12401257186226644,0.16877169475760212,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20180916C,-9999,-9999,107.2,0.2,-9999,45.1,0.2,-9999,172.21,21.71,20.0,10.0,-9999,-9999,-9999,-9999,11.1,2248.3,0,3.5,0,6.8,15.6,2252.87,0.04,2179.0,2166.8,0.00983,0.0051,-9999,0.4,0.3,-9999,2.0,1.0,-9999,0,58377.64329914,1e-08,58377.64262358,2e-08,0.0041,0.0005,50.0,10.0,-50.0,10.0,794.6,516.9,640.9,300158.038,299738,0.519,0,0,1,-9999.0,0,800000000.0,400000000.0,0,1,1,277.70000000000005,2.345453797607904,0.331711030454533,0.32954598115769196,344214838.8805499,183047639.70885414,170658932.61391556,0.08923996750201235,0.06561267266257989,0.0712126676643853,2.345453797607904,0.331711030454533,0.32954598115769196,40.66250590519399,0.1862317047042339,0.27853366122785417,0.7555817288850023,0.4392081869087653,0.22740405699992772,0.6390151787305265,0.33870261168092985,0.18903363529887712,,,,,,,,,,,,,,,,,,,,,
FRB20180917B,-9999,-9999,238.8,0.2,-9999,77.5,0.1,-9999,111.96,35.37,50.0,30.0,-9999,40.0,30.0,-9999,16.5,860.5,28.8,6.6,52.6,12.3,24.3,857.04,0.03,813.9,820.1,0.01966,0.007,0.001,1.0,0.5,-9999,8.0,3.0,-9999,0,58378.00620009,1e-08,58378.00594309,1e-08,0.0025,0.0005,2.0,1.0,-9.0,2.0,765.0,400.2,456.2,451759.045,445961,0.522,0,0,0,-9999.0,0,3200000000.0,1200000000.0,0,1,1,364.8,0.8682416714575896,0.20816895043401296,0.20947569284602974,1881445750.0531907,754226390.8181458,698262065.8230331,0.1271985431288527,0.09520268076895846,0.10619793163300172,0.8682416714575896,0.20816895043401296,0.20947569284602974,40.56899621115938,0.21802511702750138,0.29232010704148337,0.7060637116789021,0.48006636170754846,0.06635526814607073,0.7881967133515594,0.16486370547019757,0.04916759246700553,,,,,,,,,,,,,,,,,,,,,
FRB20180917A,-9999,FRB20180814A,65.5,0.2,-9999,73.6,0.3,-9999,136.46,16.58,40.0,20.0,-9999,44.0,8.0,-9999,19,194.1,42.5,6.7,182.0,31.0,46.6,189.92,0.02,102.1,81.5,0.06095,0.008,0.003,3.0,3.0,-9999,50.0,30.0,-9999,0,58378.032385833,7e-09,58378.032328884,9e-09,0.0018,0.0003,30.0,20.0,-20.0,10.0,800.2,658.6,800.2,908712.749,904687,0.516,0,0,0,-9999.0,0,20000000000.0,12000000000.0,1,1,1,269.1,0.06334173103822556,0.054611024823680035,0.04159589906326941,20046531989.594074,12022920617.423836,11798161973.600433,0.22605839131825123,0.06882348608042921,0.08219724647946175,0.06334173103822556,0.054611024823680035,0.04159589906326941,39.22615812149853,0.6367441591677547,0.9908351101413331,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20180917A,-9999,FRB20180814A,65.5,0.2,-9999,73.6,0.3,-9999,136.46,16.58,40.0,20.0,-9999,44.0,8.0,-9999,19,194.1,42.5,6.7,182.0,31.0,46.6,189.92,0.02,102.1,81.5,0.06095,0.008,0.003,3.0,3.0,-9999,50.0,30.0,-9999,1,58378.03238603,1e-08,58378.03232908,1e-08,0.0035,0.0004,52.0,8.0,-47.0,7.0,800.2,561.8,701.7,908712.749,904687,0.516,0,0,0,-9999.0,0,20000000000.0,12000000000.0,1,1,0,269.1,0.06281468462363275,0.05438578321857643,0.041911295366733645,20125315337.148716,12120820122.873352,11504730160.787018,0.5158647276488386,0.05016598476531642,0.055330674357278564,0.06281468462363275,0.05438578321857643,0.041911295366733645,39.20460014814171,0.6434318771235468,0.9910540338363418,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20180917A,-9999,FRB20180814A,65.5,0.2,-9999,73.6,0.3,-9999,136.46,16.58,40.0,20.0,-9999,44.0,8.0,-9999,19,194.1,42.5,6.7,182.0,31.0,46.6,189.92,0.02,102.1,81.5,0.06095,0.008,0.003,3.0,3.0,-9999,50.0,30.0,-9999,2,58378.03238633,2e-08,58378.03232938,2e-08,0.008,0.002,60.0,10.0,-70.0,20.0,770.5,531.1,639.7,908712.749,904687,0.516,0,0,0,-9999.0,0,20000000000.0,12000000000.0,1,1,0,269.1,0.06396781903610368,0.05394410137342612,0.04206001307679504,20068489779.449646,12004916710.27499,11883593461.839287,0.8735466758306059,0.09863015502409367,0.12391472488430277,0.06396781903610368,0.05394410137342612,0.04206001307679504,39.220979205645754,0.6434421542480067,0.9827527415366006,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20180918A,-9999,-9999,301.3,0.2,-9999,65.0,0.2,-9999,98.09,17.11,30.0,20.0,-9999,-9999,-9999,-9999,14,1454.1,0,3.4,0,6.0,24.4,1453.988,0.006,1374.0,1367.9,0.00295,0.0015,0.0003,1.4,0.6,-9999,4.0,1.0,-9999,0,58379.174621232,3e-09,58379.174185233,3e-09,0.0005,0.0001,13.0,3.0,-15.0,3.0,800.2,419.8,617.6,289525.913,289401,0.535,0,0,0,-9999.0,0,1600000000.0,400000000.0,0,1,1,380.40000000000003,1.4544544379081934,0.2630601164739359,0.254878778183266,688018571.4375536,191515489.5665264,181528031.68391597,-0.6912870587237894,0.09366409438751355,0.10813440419862252,1.4544544379081934,0.2630601164739359,0.254878778183266,40.57747409792303,0.140532227490489,0.16685051752596536,0.7883704425973812,0.29296975828023,0.09863876116867376,0.7683346491608557,0.2713359552752054,0.20153407127490464,0.005228764033492427,2.6968421347789815e-09,2.7500452111314317e-09,0.005472581871975354,0.00041544707760892357,0.00040940244240489533,0.004185120459013308,0.00015802585986365354,0.0001687393583830538,0.008148614790306274,0.0033945038039200053,0.00150778905759891,1.988947288655447,0.8483441613596239,0.4046769860552991,1.0789483096292545,0.4153821110702307,0.18217238317596507,1.0546447162803294,0.39788263649378197,0.25484996753514766
FRB20180919B,-9999,-9999,5.3,0.2,-9999,5.94,0.09,-9999,109.42,-56.14,11.0,7.0,-9999,-9999,-9999,-9999,16.1,558.0,0,1.0,0,2.4,18.8,560.221,0.007,527.4,536.0,0.00098,0.00050,-9999,2.6,0.9,-9999,3.0,1.0,-9999,0,58380.353756028,1e-09,58380.353588037,2e-09,0.00041,5e-05,4.0,2.0,-11.0,3.0,768.9,400.2,487.6,140499.114,141050,0.547,0,0,1,-9999.0,0,1200000000.0,400000000.0,0,1,1,368.7,0.5677796073869207,0.17010308307770916,0.16899603815635006,837540103.683549,305405510.48733103,287975625.72388995,-0.5826090353575628,0.07077828668663,0.0721229584455988,0.5677796073869207,0.17010308307770916,0.16899603815635006,39.84049949442219,0.24394306331597448,0.3255115908139672,1.5638162175728683,0.5363830945150649,0.3189009713713342,1.592356752032259,0.49540964990645064,0.41599943618494395,,,,,,,,,,,,,,,,,,,,,
FRB20180919A,-9999,FRB20180814A,65.5,0.2,-9999,73.6,0.3,-9999,136.46,16.58,40.0,20.0,-9999,44.0,8.0,-9999,13.4,190.9,42.5,6.7,182.0,31.0,14.6,188.8,0.3,101.0,80.5,0.02163,0.0045,-9999,0.6,0.3,-9999,3.0,1.0,-9999,0,58380.52513717,1e-08,58380.52508054,8e-08,0.0038,0.0004,28.0,8.0,-180.0,50.0,484.6,400.2,432.6,442868.506,441402,0.527,0,0,1,-9999.0,0,1200000000.0,400000000.0,0,1,1,84.40000000000003,0.06213865250563077,0.05471438524257934,0.040902487712184896,1197519545.4429579,412253782.9683347,395932181.86110616,0.5521254687602428,0.04704329119748263,0.052060071952241826,0.06213865250563077,0.05471438524257934,0.040902487712184896,38.016451959100955,0.5879478062931085,0.9727860608379615,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20180920A,-9999,-9999,78.9,0.2,-9999,28.3,0.2,-9999,176.92,-5.87,11.0,7.0,-9999,-9999,-9999,-9999,13.5,562.9,0,11.1,0,21.8,20.2,555.7,0.2,394.9,324.9,0.01475,0.009,0.001,0.9,0.6,-9999,8.0,5.0,-9999,0,58381.55528837,3e-08,58381.55512175,6e-08,0.0022,0.0008,20.0,4.0,-26.0,5.0,787.4,435.9,585.9,884341.437,880985,0.528,0,0,0,-9999.0,0,3200000000.0,2000000000.0,0,1,1,351.5,0.3343592673080073,0.12900088177236507,0.12900875436728,2717427690.064456,1733752085.339879,1675339322.7481751,0.2205366229587391,0.1392686170366666,0.19547519045329317,0.3343592673080073,0.12900088177236507,0.12900875436728,39.86957853785728,0.36071845864076835,0.5589884601638957,1.873590294104023,0.4122014243113914,0.5537845981440888,1.6595563056889433,0.5675536850977987,0.19224224121109756,,,,,,,,,,,,,,,,,,,,,
FRB20180920B,-9999,-9999,191.1,0.2,-9999,63.5,0.2,-9999,124.26,53.59,20.0,20.0,-9999,-9999,-9999,-9999,10.5,459.4,0,1.1,0,2.1,15.8,463.4,0.3,430.2,438.3,0.01081,0.0017,0.0004,0.4,0.2,-9999,1.7,0.5,-9999,0,58381.86207564,1e-08,58381.86193669,8e-08,0.0023,0.0006,12.0,5.0,-120.0,40.0,483.4,400.2,421.1,432568.567,431369,0.538,0,0,0,-9999.0,0,680000000.0,200000000.0,0,1,1,83.19999999999999,0.4612906575157595,0.1539791815893231,0.15820245700591,678579273.7385201,199040610.4380219,205149181.3020479,0.19807271268487847,0.11273226076600162,0.13371930366566478,0.4612906575157595,0.1539791815893231,0.15820245700591,39.56352188545027,0.2962559522334516,0.4090254427086677,2.1728413200293737,0.6013471479968482,0.4603132178125797,2.16908214523876,0.4916577132175042,0.40747118994061404,,,,,,,,,,,,,,,,,,,,,
FRB20180921A,-9999,-9999,28.9,0.2,-9999,5.1,0.3,-9999,151.09,-54.27,11.0,8.0,-9999,-9999,-9999,-9999,10.3,393.1,0,1.1,0,3.8,11.1,394.37,0.02,359.2,368.4,0.00393,0.0015,-9999,0.9,0.4,-9999,2.0,2.0,-9999,0,58382.412533746,4e-09,58382.412415488,7e-09,0.0011,0.0002,1.0,2.0,-10.0,5.0,672.2,400.2,419.9,279028.153,279066,0.552,0,0,1,-9999.0,0,800000000.0,800000000.0,0,1,1,272.00000000000006,0.38222461607222236,0.13426096977235324,0.14288845832211955,803066928.8288798,797875018.6862795,797648365.4685506,-0.09807509220175259,0.08436392887354789,0.09875783332964916,0.38222461607222236,0.13426096977235324,0.14288845832211955,39.50335677719573,0.40636479683934823,0.6045090097113572,2.07776168267523,0.5820839370074027,0.48759090585462883,2.021854345491959,0.5440908756491192,0.3263877481831785,,,,,,,,,,,,,,,,,,,,,
FRB20180922A,-9999,-9999,342.3,0.2,-9999,69.67,0.06,-9999,112.62,9.29,30.0,20.0,-9999,-9999,-9999,-9999,24.5,562.9,0,3.0,0,6.2,32.4,555.69,0.01,414.4,341.5,0.00295,0.00031,5e-05,3.0,2.0,-9999,8.0,5.0,-9999,0,58383.276789027,2e-09,58383.276622396,4e-09,0.00081,8e-05,-4.0,1.0,-9.0,4.0,555.9,400.2,400.2,302315.045,340473,0.453,0,0,0,-9999.0,0,3200000000.0,2000000000.0,0,1,1,155.7,0.35679303129241985,0.1377841830389025,0.1380330671731141,3200031320.786765,2008383024.467184,2026511627.358152,-0.22328431865948817,0.059244342600013045,0.06231401967220768,0.35679303129241985,0.1377841830389025,0.1380330671731141,39.9835002991745,0.40358270617817027,0.5742258571311041,1.5566624506191826,0.5073638056674898,0.3796537171972878,1.6290376981512174,0.4430041939159224,0.40830077485009664,0.005242703887016296,1.2209728147538198e-08,1.2289879998177208e-08,0.0036582557026839696,9.788812416843847e-05,9.885845319176685e-05,0.004634918834196896,0.00010447683741119478,0.00010430846097702545,0.004693260050491999,0.003784136459529541,0.000844867191226559,0.8485577876595856,0.6837432075728938,0.157135593363545,1.56139746608766,0.7023934960461218,0.46999549573129484,1.5541684431949765,0.7230491850575795,0.42146395808806436
FRB20180923A,-9999,-9999,327.61,0.04,-9999,71.9,0.2,-9999,109.81,13.83,40.0,20.0,-9999,20.0,20.0,-9999,16.1,218.4,12.2,1.3,23.8,2.6,24.3,219.44,0.006,119.4,92.2,0.00197,0.00021,4e-05,0.8,0.5,-9999,1.2,0.7,-9999,0,58384.238085635,2e-09,58384.238019833,3e-09,0.0001,0.0001,18.0,2.0,-57.0,7.0,572.9,400.2,468.9,163961.351,163545,0.475,0,0,0,-9999.0,0,480000000.0,280000000.0,0,1,1,172.7,0.07278731075882343,0.05412172262043462,0.04578701143780991,476375822.2130674,283403535.8783388,281064110.8749244,-0.9487838852254171,0.23987707150451687,0.43604509664166313,0.07278731075882343,0.05412172262043462,0.04578701143780991,37.71494152749248,0.5787714787094274,0.928596794631332,3.5489410965384813,0.7356803186931407,0.656678696553493,3.551229129451009,0.7133840987927815,0.6534413603241527,,,,,,,,,,,,,,,,,,,,,
FRB20180923D,-9999,-9999,169.08,0.02,-9999,48.75,0.07,-9999,156.94,61.62,20.0,8.0,-9999,-9999,-9999,-9999,48.1,328.4,0,0.9,0,1.0,91,329.4,0.002,298.7,308.7,0.00098,0.000114,6e-06,2.0,1.0,-9999,2.0,1.0,-9999,0,58384.7964305098,3e-10,58384.7963317345,6e-10,0.00010,-9999,20.9,0.8,-93.0,3.0,524.4,400.2,448.0,167150.173,162937,0.477,0,1,0,-9999.0,0,800000000.0,400000000.0,0,1,1,124.19999999999999,0.31448504251510645,0.12715609938653505,0.12435597793768441,793731042.5924013,393646740.8166578,406752645.77259755,-1.032812196232757,0.2412237532242021,0.421266402263871,0.31448504251510645,0.12715609938653505,0.12435597793768441,39.26636864907833,0.38660470881222864,0.5765601379221792,2.31944286113907,0.6410740786002247,0.5554253029355545,2.2075872747351637,0.592399367423833,0.4913303401871816,,,,,,,,,,,,,,,,,,,,,
